id,stableKey,name,state,city,aisheCode,website_present,courses_present,fees_present,fees_verified,rankings_present,placements_present,seats_present,cutoffs_present,source_metadata_present,truth_grade,frontend_fee_visible,frontend_placement_visible,frontend_ranking_visible,num_courses,num_rankings,num_placement_fields,num_fee_fields,num_cutoffs,num_seats
"S-2254","S-2254","2277-Yogwashistha Shikshan Prasarak Mandal?s Polytechnic,Babhalgaon Dist Latur","Maharashtra","","S-2254","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9994","S-9994","SHRI JAIN VIDYA PRASARAK MANDAL CHINCHWAD GAON PUNE","Maharashtra","","S-9994","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2126","S-2126","5238-Mahavir Polytechnic, Nashik","Maharashtra","","S-2126","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9192","S-9192","DISTRICT INSTITUTE OF EDUCATION AND TRAINING TAMBRI OSMANABAD","Maharashtra","","S-9192","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-14750","S-14750","NATIONAL INSURANCE ACADEMY, PUNE","Maharashtra","","S-14750","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2130","S-2130","NEW INSTITUTE OF TECHNOLOGY, KOLHAPUR","Maharashtra","","S-2130","","true","true","true","true","","","","true","official_verified","true","","true","60","1","","6","",""
"S-2253","S-2253","5273-Late Shree Yashwantrao Chavan MMRDF Yashwantrao Chavan College of Pharmacy, Ahmednagar","Maharashtra","","S-2253","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-14758","S-14758","MATOSHRI EDUCATION SOCIETY'S SATYAJEET D.ED COLLEGE, MEHKAR, BULDANA","Maharashtra","","S-14758","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22466","S-22466","DR D Y PATIL PRATISHTHANS D Y PATIL PGDM INSTITUTE AKURDI PUNE","Maharashtra","","S-22466","","true","true","","","true","","","true","legacy","true","","","6","","1","6","",""
"S-2131","S-2131","2168-Shree Sai Samajik Vikas Sanstha, Nath Polytechnic, Paithan, Dist. Aurangabad","Maharashtra","","S-2131","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2132","S-2132","5356-Shree Samarth Academys, Shree Samarth Polytechnic, Mhasane Village Mhasane , Tal.Parner, Ahmednagar","Maharashtra","","S-2132","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-15311","S-15311","Maulana Mohd. ALi Johar D. El. Ed College","Maharashtra","","S-15311","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9995","S-9995","SHRI KAHANYALAL MAHARAJ TRUST SAMODE AKRI DHULE","Maharashtra","","S-9995","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2133","S-2133","5225-Shree Sant Muktabai Sansthan's Shri Sant Muktabai Institute of Technology, Jalgaon","Maharashtra","","S-2133","","","true","true","true","","","","true","official_verified","true","","true","","1","","6","",""
"S-21366","S-21366","RAJE CHHATRAPATI PARAMEDICAL AND NURSING COLLEGE","Maharashtra","","S-21366","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2246","S-2246","2223-Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali","Maharashtra","","S-2246","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-14840","S-14840","Navbharat Junior College of Education, Wardha","Maharashtra","","S-14840","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22453","S-22453","MANASHRI SHAIKSHANIK AND KRUSHI SANSTHA, NANDURBAR SANCHALIT AASTHA NURSING SCHOOL SHAHADA ROAD NEAR RAJPUT LAWNS, NANDURBAR","Maharashtra","","S-22453","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2245","S-2245","4227-Vivekanand Polytechnic,SitaSaongi,Tal-Tumsar,Dist-Bhandara","Maharashtra","","S-2245","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22448","S-22448","SHRI SIDDHESHWAR NURSING INSTITUTE DHULE","Maharashtra","","S-22448","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2239","S-2239","6485-Vishal Junnar Seva Mandal's Institute of Pharmacy,Ale, Pune","Maharashtra","","S-2239","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9191","S-9191","DISTRICT INSTITUTE OF EDUCATION AND TRAINING PARBHANI PARBAHANI","Maharashtra","","S-9191","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9190","S-9190","DISTRICT INSTITUTE OF EDUCATION AND TRAINING BULDHANA BULDHANA","Maharashtra","","S-9190","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-1701","S-1701","6478-BHARTI VIDYAPEETHS INSTITUTE OF PHARMACY (UN AIDED WING) PUNE","Maharashtra","","S-1701","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-15835","S-15835","JAMIA JUNIOR COLLEGE OF EDUCATION D.T.ED. AKKALKUWA DIST. NANDURBAR","Maharashtra","","S-15835","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2138","S-2138","1007-Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati","Maharashtra","","S-2138","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-14862","S-14862","GULABRAO PATIL MEMORIAL TRUST D ED COLLEGE, MIRAJ","Maharashtra","","S-14862","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9189","S-9189","DISTRICT INSTITUTE OF EDUCATION AND TRAINING JALGAON JALGAON","Maharashtra","","S-9189","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22383","S-22383","ALL INDIA INSTITUTE OF LOCAL SELF GOVERNMENT","Maharashtra","","S-22383","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21385","S-21385","SHIFA INSTITUTE OF NURSING COLLEGE AUSA","Maharashtra","","S-21385","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21386","S-21386","IDEAL INSTITUTE OF NURSING COLLEGE LOHARA","Maharashtra","","S-21386","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21387","S-21387","GANGAMAI SCHOOL OF NURSING, SOLAPUR","Maharashtra","","S-21387","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21388","S-21388","PRAKASHCHAND JAIN INSTITUTE OF NURSING","Maharashtra","","S-21388","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21389","S-21389","DR K D SHENDGE GNM NURSING SCHOOL OMERGA TQ OMERGA DIST OSMANABAD","Maharashtra","","S-21389","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2139","S-2139","1164-Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati","Maharashtra","","S-2139","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-15828","S-15828","6767-Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.","Maharashtra","","S-15828","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21390","S-21390","LATE PANDURANG PATIL NURSING SCHOOL","Maharashtra","","S-21390","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21391","S-21391","SANMATI NURSING SCHOOL, WASHIM","Maharashtra","","S-21391","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22381","S-22381","AVG INSTITUTE OF NURSING EDUCATION","Maharashtra","","S-22381","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-14866","S-14866","Maharani Shantadevi Gaikwad Grihashtra Shikshan Sansthas Adhyapika Vidyalaya","Maharashtra","","S-14866","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2238","S-2238","2178-Vinayakrao Patil Shikshan Prasarak Mandal, Institute Of Engineering & Technology Kannad","Maharashtra","","S-2238","","","true","true","","true","","","true","official_verified","true","","","","","1","6","",""
"S-14871","S-14871","6828-Sant Tukaram Polytechnic, Indori, Talegaon","Maharashtra","","S-14871","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2140","S-2140","6437-Shree Vitthal Edu. and Research Institute, College of Engineering (Polytechnic), Gopalpur, Pandharpur","Maharashtra","","S-2140","","","true","true","","true","","","true","official_verified","true","","","","","1","6","",""
"S-9188","S-9188","DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOLHAPUR KOLHAPUR","Maharashtra","","S-9188","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22371","S-22371","SINDHUDURG EDUCATION SOCIETYS  COLLEGE OF PHARMACY D PHARM","Maharashtra","","S-22371","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9187","S-9187","DISTRICT INSTITUTE OF EDUCATION AND TRAINING JAWAHAR THANE","Maharashtra","","S-9187","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-19439","S-19439","Amepurva Forums Nirant Institute of Pharmacy","Maharashtra","","S-19439","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2237","S-2237","2290-Vilasrao Deshmukh Foundations School of Polytechnic,Latur","Maharashtra","","S-2237","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-14872","S-14872","4642-Wainganga Polytechnic, Sakoli","Maharashtra","","S-14872","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22361","S-22361","P P COLLEGE OF NURSING LATUR","Maharashtra","","S-22361","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9065","S-9065","ANJUMAN- E- ISLAM URDU JUNIOR COLLEGE OF EDUCATION MHASALA RAIGAD","Maharashtra","","S-9065","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21480","S-21480","JIO INSTITUTE","Maharashtra","","S-21480","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21481","S-21481","MKES INSTITUTE OF MANAGEMENT STUDIES AND RESEARCH","Maharashtra","","S-21481","","","true","","true","","","","true","legacy","true","","true","","1","","6","",""
"S-22360","S-22360","SHRI DATTAKRUPA SCHOOL OF NURSING MURBAD","Maharashtra","","S-22360","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2236","S-2236","3262-VIDYAVARDHINI'S BHAUSAHEB VARTAK POLYTECHNIC VASAITHANE","Maharashtra","","S-2236","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9066","S-9066","ANJUMAN ISBAT-E-TALIM BEEDS MILIYA URDU D. ED. COLLEGE BEED","Maharashtra","","S-9066","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18493","S-18493","3505-ABHINAV INSTITUTE OF PHARMACY, Chinchpada, Kalyan","Maharashtra","","S-18493","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-1944","S-1944","4242-MATA MAHAKALI BAHUUDDESHIYA SHIKSHAN PRASARAK MANDAL'S MATA MAHAKALI POLYTECHNIC COLLEGE WARORA","Maharashtra","","S-1944","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18494","S-18494","5461- ARIHANT COLLEGE OF PHARMACY","Maharashtra","","S-18494","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2149","S-2149","1247-Shri Dadasaheb Gavai Charitable Trust's Vikramshila Polytechnic,Darapur, Tal. Daryapur, Dist. Amravati","Maharashtra","","S-2149","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18495","S-18495","3508 B K PATIL INSTITUTE OF PHARMACY, TALOJA","Maharashtra","","S-18495","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18496","S-18496","5484 SHRI SWAMI SAMARTH INSTITUTE OF PHARMACY, MALWADI BOTA","Maharashtra","","S-18496","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18497","S-18497","4657-DR R G BHOYAR INSTITUTE OF PHARMACY SELOO DIST WARDHA","Maharashtra","","S-18497","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18498","S-18498","SHRI KASHI SHIKSHAN PRASARAK MANDALS SAI NURSING SCHOOL SHEVGAON","Maharashtra","","S-18498","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-1850","S-1850","5241-Jagdamba Edu Soc., Santosh N. Darade Polytechnic, Yeola, Nashik","Maharashtra","","S-1850","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2110","S-2110","6470-Shriram Education Soceity's Shivaji Polytechnic, Atpadi, Sangli","Maharashtra","","S-2110","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18486","S-18486","6468-DR BAPUJI SALUNKHE INSTITUTE OF PHARMACY","Maharashtra","","S-18486","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-21106","S-21106","SAHYADRI NURSING COLLEGE OSMANABAD","Maharashtra","","S-21106","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-15825","S-15825","NATIONAL HEALTH LAW RESEARCH INSTITUTES, CHINGUAAI INSTITUTE OF NURSING EDUCATION,KAVATHE MAHANKAL,","Maharashtra","","S-15825","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2115","S-2115","6432-Shivneri Foundation, Shivneri Polytechnic, Khanapur, Junnar, Pune","Maharashtra","","S-2115","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9199","S-9199","DISTRICT INSTITUTE OF EDUCATION AND TRAINING DHULE DHULE","Maharashtra","","S-9199","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9198","S-9198","DISTRICT INSTITUTE OF EDUCATION AND TRAINING DIET C O GUJARATI HIGH SCHOOL WAKHARBAG SANGLI","Maharashtra","","S-9198","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2116","S-2116","6432-Shivneri Foundation, Shivneri Polytechnic, Khanapur, Junnar, Pune","Maharashtra","","S-2116","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9197","S-9197","DISTRICT INSTITUTE OF EDUCATION AND TRAINING PHALTAN SATARA","Maharashtra","","S-9197","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9196","S-9196","DISTRICT INSTITUTE OF EDUCATION AND TRAINING TARDA NAKA NANDE","Maharashtra","","S-9196","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22756","S-22756","SHRI SAI INSTITUTE OF NURSING AND MEDICAL  SCIENCE, NAGPUR","Maharashtra","","S-22756","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18488","S-18488","INDIRA GANDHI SCHOOL OF NURSING LOHA","Maharashtra","","S-18488","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22754","S-22754","GENERAL HOSPITAL NANDURBAR","Maharashtra","","S-22754","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-2117","S-2117","6503-Shree Ambabai Talim Sanstha's Diploma In Pharmacy ,Wanlesswadi, Miraj, Sangli","Maharashtra","","S-2117","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-15824","S-15824","MGM INSTITUTE OF NURSING EDUCATION","Maharashtra","","S-15824","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9050","S-9050","AL-AMEEN JR. COLLEGE OF EDUCATION JALKOT ROAD UDGIR LATUR","Maharashtra","","S-9050","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-9052","S-9052","ALHAJ ATHAR MIRZA URDU D. ED. COLLEGE KALAMNURI HINGOLI","Maharashtra","","S-9052","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-22752","S-22752","WOMEN INDIA TRUST SCHOOL OF NURSING","Maharashtra","","S-22752","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-7345","S-7345","DIET SENAPATI","Manipur","","S-7345","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-18888","S-18888","TUNNU School of Nursing","Manipur","","S-18888","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-7342","S-7342","DIET HNATHAM VILLAGE CHANDEL","Manipur","","S-7342","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-7344","S-7344","DIET MOIRANG BISHNUPUR","Manipur","","S-7344","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-7343","S-7343","DIET KAKCHING","Manipur","","S-7343","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"S-1715","S-1715","CENTRAL INSTITUTE OF PLASTIC ENGG. & TECHNOLOGY IMPHAL","Manipur","","S-1715","","","true","true","","true","","","true","official_verified","true","","","","","1","6","",""
